# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Mar  9 15:43:57 2021
#
# User preference: *
#
# CONSTRAINT:  where (pl_controv_flag = 0
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_massj not null)
# CONSTRAINT:  order by pl_controv_flag desc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_locale:    Discovery Locale
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_massjerr1:   Planet Mass [Jupiter Mass] Upper Unc.
# COLUMN pl_massjerr2:   Planet Mass [Jupiter Mass] Lower Unc.
# COLUMN pl_massjlim:    Planet Mass [Jupiter Mass] Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
WASP-10 b,WASP-10,1,1,Transit,2008,Ground,SuperWASP,0,3.09272932,0.00000032,-0.00000032,0,1.067,0.064,-0.064,0,1020.23430,73.10090,-76.27920,0,3.21000,0.23000,-0.24000,0,,,,,,4680.00,100.00,-100.00,0,0.75,0.08,-0.08,0,7.000,6.000,-3.000,0,140.9980000,0.7500000,-0.7420000,12.1739000,0.0003180,-0.0003180
WASP-10 b,WASP-10,1,1,Transit,2008,Ground,SuperWASP,0,3.10000000,,,0,1.100,,,0,1017.00000,,,0,3.20000,,,0,950,,,0,K5 V,4700.00,,,0,,,,,0.600,,,0,140.9980000,0.7500000,-0.7420000,12.1739000,0.0003180,-0.0003180
WASP-10 b,WASP-10,1,1,Transit,2008,Ground,SuperWASP,0,3.09276360,0.00000940,-0.00002100,0,1.280,0.077,-0.091,0,940.77680,69.92260,-54.03110,0,2.96000,0.22000,-0.17000,0,,,,,,4675.00,100.00,-100.00,0,0.70,0.07,-0.08,0,,,,,140.9980000,0.7500000,-0.7420000,12.1739000,0.0003180,-0.0003180
WASP-10 b,WASP-10,1,1,Transit,2008,Ground,SuperWASP,0,3.09276160,0.00000100,-0.00000100,0,1.067,0.068,-0.068,0,1004.34280,82.63580,-82.63580,0,3.16000,0.26000,-0.26000,0,972,31,-31,0,,4675.00,100.00,-100.00,0,0.75,0.09,-0.09,0,,,,,140.9980000,0.7500000,-0.7420000,12.1739000,0.0003180,-0.0003180
WASP-10 b,WASP-10,1,1,Transit,2008,Ground,SuperWASP,0,3.09276160,0.00001120,-0.00001120,0,1.080,0.020,-0.020,0,1001.12000,41.32000,-34.96000,0,3.15000,0.13000,-0.11000,0,1370,50,-50,0,,4675.00,100.00,,0,0.75,0.04,,0,,,,,140.9980000,0.7500000,-0.7420000,12.1739000,0.0003180,-0.0003180
WASP-100 b,WASP-100,2,1,Transit,2014,Ground,SuperWASP,0,2.84937500,0.00000800,-0.00000800,0,1.690,0.290,-0.290,0,645.17000,38.14000,-38.14000,0,2.03000,0.12000,-0.12000,0,2190,140,-140,0,F2,6900.00,120.00,-120.00,0,1.57,0.10,-0.10,0,,,,,364.4110000,2.7490000,-2.7090000,10.6151000,0.0002950,-0.0002950
WASP-100 b,WASP-100,2,1,Transit,2014,Ground,SuperWASP,0,2.84937500,0.00000800,-0.00000800,0,1.690,0.290,-0.290,0,638.83830,38.13960,-34.96130,0,2.01000,0.12000,-0.11000,0,,,,,,6900.00,120.00,-120.00,0,1.57,0.10,-0.10,0,1.570,0.300,-0.200,0,364.4110000,2.7490000,-2.7090000,10.6151000,0.0002950,-0.0002950
WASP-100 b,WASP-100,2,1,Transit,2014,Ground,SuperWASP,0,2.84937500,0.00000800,-0.00000800,0,1.690,0.290,-0.290,0,645.19490,38.13960,-38.13960,0,2.03000,0.12000,-0.12000,0,,,,,,,,,,1.57,0.10,-0.10,0,,,,,364.4110000,2.7490000,-2.7090000,10.6151000,0.0002950,-0.0002950
WASP-100 b,WASP-100,2,1,Transit,2014,Ground,SuperWASP,0,2.84938000,0.00000800,-0.00000800,0,1.330,0.140,-0.140,0,400.46580,143.02350,-143.02350,0,1.26000,0.45000,-0.45000,0,,,,,,6900.00,120.00,-120.00,0,0.77,0.42,-0.42,0,,,,,364.4110000,2.7490000,-2.7090000,10.6151000,0.0002950,-0.0002950
WASP-101 b,WASP-101,1,1,Transit,2014,Ground,SuperWASP,0,3.58572200,0.00000400,-0.00000400,0,1.410,0.050,-0.050,0,158.91000,12.71000,-12.71000,0,0.50000,0.04000,-0.04000,0,1560,35,-35,0,F6,6400.00,110.00,-110.00,0,1.34,0.07,-0.07,0,0.900,1.300,-0.400,0,201.2240000,1.1520000,-1.1390000,10.1380000,0.0003690,-0.0003690
WASP-101 b,WASP-101,1,1,Transit,2014,Ground,SuperWASP,0,3.58572200,0.00000400,-0.00000400,0,1.410,0.050,-0.050,0,157.96151,15.57367,-15.25584,0,0.49700,0.04900,-0.04800,0,,,,,,6380.00,120.00,-120.00,0,1.34,0.07,-0.07,0,1.140,0.700,-0.650,0,201.2240000,1.1520000,-1.1390000,10.1380000,0.0003690,-0.0003690
WASP-101 b,WASP-101,1,1,Transit,2014,Ground,SuperWASP,0,3.58572000,0.00000400,-0.00000400,0,1.430,0.090,-0.090,0,162.09330,25.42640,-25.42640,0,0.51000,0.08000,-0.08000,0,,,,,,6380.00,120.00,-120.00,0,1.41,0.30,-0.30,0,,,,,201.2240000,1.1520000,-1.1390000,10.1380000,0.0003690,-0.0003690
WASP-103 b,WASP-103,1,1,Transit,2014,Ground,SuperWASP,0,0.92554200,0.00001900,-0.00001900,0,1.528,0.073,-0.047,0,473.54700,27.96800,-27.96800,0,1.49000,0.08800,-0.08800,0,2508,75,-70,0,F8 V,6110.00,160.00,-160.00,0,1.22,0.04,-0.04,0,4.000,1.000,-1.000,0,375.6470000,,,12.1931000,0.0004280,-0.0004280
WASP-103 b,WASP-103,1,1,Transit,2014,Ground,SuperWASP,0,0.92554200,0.00001900,-0.00001900,0,1.528,0.073,-0.047,0,473.56670,27.96904,-27.96904,0,1.49000,0.08800,-0.08800,0,,,,,,6110.00,160.00,-160.00,0,1.22,0.04,-0.04,0,,,,,375.6470000,,,12.1931000,0.0004280,-0.0004280
WASP-103 b,WASP-103,1,1,Transit,2014,Ground,SuperWASP,0,0.92554560,0.00000130,-0.00000130,0,1.528,0.073,-0.047,0,462.44265,28.60470,-28.92253,0,1.45500,0.09000,-0.09100,0,,,,,,6110.00,160.00,-160.00,0,1.22,0.04,-0.04,0,4.000,1.000,-1.000,0,375.6470000,,,12.1931000,0.0004280,-0.0004280
WASP-104 b,WASP-104,2,1,Transit,2014,Ground,SuperWASP,0,1.75541370,0.00000300,-0.00000300,0,1.137,0.037,-0.037,0,403.00844,15.89150,-15.57367,0,1.26800,0.05000,-0.04900,0,,,,,,5450.00,130.00,-130.00,0,1.08,0.05,-0.05,0,3.000,2.000,-2.000,0,185.9320000,1.4800000,-1.4580000,11.5931000,0.0008340,-0.0008340
WASP-104 b,WASP-104,2,1,Transit,2014,Ground,SuperWASP,0,1.75541370,0.00000180,-0.00000360,0,1.137,0.037,-0.037,0,404.26300,14.93700,-14.93700,0,1.27200,0.04700,-0.04700,0,1516,39,-39,0,G8,5475.00,127.00,-127.00,0,1.08,0.05,-0.05,0,3.000,2.000,-2.000,0,185.9320000,1.4800000,-1.4580000,11.5931000,0.0008340,-0.0008340
WASP-105 b,WASP-105,1,1,Transit,2017,Ground,SuperWASP-South,0,7.87288000,0.00001000,-0.00001000,0,0.960,0.030,-0.030,0,572.09400,31.78300,-31.78300,0,1.80000,0.10000,-0.10000,0,900,20,-20,0,K2,5070.00,130.00,-130.00,0,0.89,0.09,-0.09,0,,,,,169.2720000,,,11.8445000,0.0003390,-0.0003390
WASP-106 b,WASP-106,1,1,Transit,2014,Ground,SuperWASP,0,9.28971500,0.00001000,-0.00001000,0,1.085,0.046,-0.028,0,606.73747,25.10857,-25.10857,0,1.90900,0.07900,-0.07900,0,,,,,,6000.00,150.00,-150.00,0,1.19,0.05,-0.05,0,7.000,2.000,-2.000,0,352.1810000,6.3930000,-6.1720000,11.3659000,0.0006780,-0.0006780
WASP-106 b,WASP-106,1,1,Transit,2014,Ground,SuperWASP,0,9.28971500,0.00001000,-0.00001000,0,1.085,0.046,-0.028,0,611.79700,24.15400,-24.15400,0,1.92500,0.07600,-0.07600,0,1140,29,-29,0,F9,6055.00,136.00,-136.00,0,1.19,0.05,-0.05,0,7.000,2.000,-2.000,0,352.1810000,6.3930000,-6.1720000,11.3659000,0.0006780,-0.0006780
WASP-106 b,WASP-106,1,1,Transit,2014,Ground,SuperWASP,0,9.28971000,0.00001000,-0.00001000,0,1.020,0.300,-0.300,0,514.88460,298.76020,-298.76020,0,1.62000,0.94000,-0.94000,0,,,,,,6055.00,136.00,-136.00,0,0.93,0.80,-0.80,0,,,,,352.1810000,6.3930000,-6.1720000,11.3659000,0.0006780,-0.0006780
WASP-107 b,WASP-107,1,2,Transit,2017,Ground,SuperWASP-South,0,5.72149242,0.00000046,-0.00000046,0,0.924,0.022,-0.022,0,37.82177,4.44962,-4.44962,0,0.11900,0.01400,-0.01400,0,736,17,-17,0,,,,,,0.69,0.05,-0.05,0,8.300,4.300,-4.300,0,64.7414000,0.2617000,-0.2596000,11.1740000,0.0008890,-0.0008890
WASP-107 b,WASP-107,1,2,Transit,2017,Ground,SuperWASP-South,0,5.72147420,,,0,,,,,30.50000,1.70000,-1.70000,0,0.09600,0.00500,-0.00500,0,,,,,,4425.00,70.00,-70.00,0,0.68,0.02,-0.02,0,3.400,0.700,-0.700,0,64.7414000,0.2617000,-0.2596000,11.1740000,0.0008890,-0.0008890
WASP-107 b,WASP-107,1,2,Transit,2017,Ground,SuperWASP-South,0,5.72147420,0.00000430,-0.00000430,0,0.948,0.030,-0.030,0,38.13960,3.17830,-3.17830,0,0.12000,0.01000,-0.01000,0,,,,,,4430.00,120.00,-120.00,0,0.69,0.05,-0.05,0,,,,,64.7414000,0.2617000,-0.2596000,11.1740000,0.0008890,-0.0008890
WASP-107 b,WASP-107,1,2,Transit,2017,Ground,SuperWASP-South,0,5.72149000,0.00000200,-0.00000200,0,0.940,0.020,-0.020,0,38.13960,3.17830,-3.17830,0,0.12000,0.01000,-0.01000,0,770,60,-60,0,K6,4430.00,120.00,-120.00,0,0.69,0.05,-0.05,0,,,,,64.7414000,0.2617000,-0.2596000,11.1740000,0.0008890,-0.0008890
WASP-11 b,WASP-11,3,1,Transit,2008,Ground,SuperWASP,0,3.72246500,0.00000600,-0.00000800,0,0.910,0.060,-0.030,0,168.44990,22.24810,-22.24810,0,0.53000,0.07000,-0.07000,0,960,70,-70,0,,4800.00,100.00,,0,0.77,0.10,-0.08,0,,,,,124.7300000,2.1120000,-2.0440000,11.5535000,0.0005510,-0.0005510
WASP-11 b,WASP-11,3,1,Transit,2008,Ground,SuperWASP,0,3.72247470,0.00000650,-0.00000650,0,1.005,0.032,-0.027,0,154.77700,5.72100,-5.72100,0,0.48700,0.01800,-0.01800,0,,,,,,4980.00,60.00,,0,0.83,0.03,,0,,,,,124.7300000,2.1120000,-2.0440000,11.5535000,0.0005510,-0.0005510
WASP-11 b,WASP-11,3,1,Transit,2008,Ground,SuperWASP,0,3.72247967,0.00000045,-0.00000045,0,0.990,0.023,-0.023,0,156.37236,7.62792,-7.62792,0,0.49200,0.02400,-0.02400,0,992,14,-14,0,K3 V,4900.00,65.00,-65.00,0,0.81,0.04,-0.04,0,7.600,6.000,-3.500,0,124.7300000,2.1120000,-2.0440000,11.5535000,0.0005510,-0.0005510
WASP-11 b,WASP-11,3,1,Transit,2008,Ground,SuperWASP,0,3.72247000,0.00000700,-0.00000700,0,1.110,0.100,-0.100,0,251.08570,54.03110,-54.03110,0,0.79000,0.17000,-0.17000,0,,,,,,4800.00,100.00,-100.00,0,1.42,0.43,-0.43,0,,,,,124.7300000,2.1120000,-2.0440000,11.5535000,0.0005510,-0.0005510
WASP-11 b,WASP-11,3,1,Transit,2008,Ground,SuperWASP,0,3.72247930,0.00000070,-0.00000070,0,0.990,0.022,-0.022,0,169.08556,6.67443,-6.35660,0,0.53200,0.02100,-0.02000,0,,,,,,4900.00,65.00,-65.00,0,0.81,0.04,-0.04,0,7.600,5.800,-3.000,0,124.7300000,2.1120000,-2.0440000,11.5535000,0.0005510,-0.0005510
WASP-113 b,WASP-113,1,1,Transit,2016,Ground,SuperWASP-North,0,4.54216875,0.00000420,-0.00000420,0,1.409,0.096,-0.140,0,150.96925,17.16282,-16.52716,0,0.47500,0.05400,-0.05200,0,1496,60,-60,0,G1,5890.00,140.00,-140.00,0,1.32,0.07,-0.07,0,6.200,1.600,-3.800,0,435.1560000,4.4330000,-4.3460000,11.6041000,0.0003540,-0.0003540
WASP-114 b,WASP-114,2,1,Transit,2016,Ground,SuperWASP-North,0,1.54877430,0.00000120,-0.00000091,0,1.339,0.064,-0.064,0,562.24127,20.34112,-20.34112,0,1.76900,0.06400,-0.06400,0,2043,58,-58,0,G0,5940.00,140.00,-140.00,0,1.29,0.05,-0.05,0,4.300,1.400,-1.300,0,523.3370000,17.3420000,-16.2820000,12.5227000,0.0003280,-0.0003280
WASP-117 b,WASP-117,1,1,Transit,2014,Ground,SuperWASP,0,10.02165000,0.00055000,-0.00055000,0,1.060,0.070,-0.070,0,95.34900,15.89150,-15.89150,0,0.30000,0.05000,-0.05000,0,,,,,,6040.00,90.00,-90.00,0,1.29,0.30,-0.30,0,,,,,157.9630000,0.6360000,-0.6320000,10.0269000,0.0003010,-0.0003010
WASP-117 b,WASP-117,1,1,Transit,2014,Ground,SuperWASP,0,10.02165000,0.00055000,-0.00055000,0,1.021,0.076,-0.065,0,87.55850,2.86030,-2.86030,0,0.27550,0.00900,-0.00900,0,1001,29,-32,0,F9,6038.00,88.00,-88.00,0,1.13,0.03,-0.03,0,4.600,2.000,-2.000,0,157.9630000,0.6360000,-0.6320000,10.0269000,0.0003010,-0.0003010
WASP-117 b,WASP-117,1,1,Transit,2014,Ground,SuperWASP,0,10.02165000,0.00055000,-0.00055000,0,1.021,0.076,-0.065,0,87.75286,3.14652,-3.05117,0,0.27610,0.00990,-0.00960,0,,,,,,6040.00,90.00,-90.00,0,1.13,0.03,-0.03,0,4.600,2.000,-2.000,0,157.9630000,0.6360000,-0.6320000,10.0269000,0.0003010,-0.0003010
WASP-118 b,WASP-118,1,1,Transit,2016,Ground,SuperWASP,0,4.04604070,0.00000260,-0.00000260,0,1.394,0.013,-0.013,0,165.27160,57.20940,-57.20940,0,0.52000,0.18000,-0.18000,0,1753,34,-34,0,,,,,,1.32,0.04,-0.04,0,2.300,0.500,-0.500,0,376.6580000,11.1990000,-10.5800000,10.9196000,0.0003770,-0.0003770
WASP-118 b,WASP-118,1,1,Transit,2016,Ground,SuperWASP,0,4.04604350,0.00000440,-0.00000440,0,1.440,0.036,-0.036,0,163.36462,6.35660,-6.35660,0,0.51400,0.02000,-0.02000,0,1729,36,-36,0,F6,6410.00,125.00,-125.00,0,1.32,0.04,-0.04,0,1.170,5.720,-0.750,0,376.6580000,11.1990000,-10.5800000,10.9196000,0.0003770,-0.0003770
WASP-119 b,WASP-119,1,1,Transit,2016,Ground,SuperWASP-South,0,2.49979000,0.00001000,-0.00001000,0,1.400,0.200,-0.200,0,390.93090,25.42640,-25.42640,0,1.23000,0.08000,-0.08000,0,1600,80,-80,0,G5,5650.00,100.00,-100.00,0,1.02,0.06,-0.06,0,8.000,2.500,-2.500,0,302.4480000,2.0170000,-1.9910000,12.1014000,0.0002790,-0.0002790
WASP-12 b,WASP-12,3,1,Transit,2008,Ground,SuperWASP,0,1.09142030,0.00000014,-0.00000014,0,1.900,0.057,-0.055,0,467.21010,24.15508,-21.93027,0,1.47000,0.07600,-0.06900,0,2580,58,-62,0,,6360.00,130.00,-140.00,0,1.43,0.11,-0.09,0,,,,,427.2460000,6.0680000,-5.9030000,11.4999000,0.0005380,-0.0005380
WASP-12 b,WASP-12,3,1,Transit,2008,Ground,SuperWASP,0,1.09142220,0.00000110,-0.00000110,0,1.825,0.094,-0.094,0,454.49690,44.49620,-44.49620,0,1.43000,0.14000,-0.14000,0,2523,45,-45,0,,6250.00,100.00,-100.00,0,1.38,0.19,-0.19,0,2.000,0.800,-2.700,0,427.2460000,6.0680000,-5.9030000,11.4999000,0.0005380,-0.0005380
WASP-12 b,WASP-12,3,1,Transit,2008,Ground,SuperWASP,0,1.09141990,0.00000020,-0.00000020,0,1.819,0.142,-0.142,0,448.14030,31.78300,-31.78300,0,1.41000,0.10000,-0.10000,0,2601,18,-18,0,,6300.00,200.00,-100.00,0,1.35,0.14,-0.14,0,,,,,427.2460000,6.0680000,-5.9030000,11.4999000,0.0005380,-0.0005380
WASP-12 b,WASP-12,3,1,Transit,2008,Ground,SuperWASP,0,1.09142300,0.00000300,-0.00000300,0,1.790,0.090,-0.090,0,448.00000,32.00000,-312.00000,0,1.41000,0.10000,-0.10000,0,,,,,,6300.00,200.00,,0,1.35,0.14,,0,,,,,427.2460000,6.0680000,-5.9030000,11.4999000,0.0005380,-0.0005380
WASP-12 b,WASP-12,3,1,Transit,2008,Ground,SuperWASP,0,1.09142119,0.00000021,-0.00000021,0,1.860,0.090,-0.090,0,638.83830,44.49620,-44.49620,0,2.01000,0.14000,-0.14000,0,2483,79,-79,0,,6300.00,,,0,,,,,,,,,427.2460000,6.0680000,-5.9030000,11.4999000,0.0005380,-0.0005380
WASP-12 b,WASP-12,3,1,Transit,2008,Ground,SuperWASP,0,1.09142000,0.00000014,-0.00000014,0,1.937,0.056,-0.056,0,465.62095,25.10857,-25.10857,0,1.46500,0.07900,-0.07900,0,2593,57,-57,0,,6360.00,140.00,-140.00,0,1.43,0.11,-0.11,0,,,,,427.2460000,6.0680000,-5.9030000,11.4999000,0.0005380,-0.0005380
WASP-12 b,WASP-12,3,1,Transit,2008,Ground,SuperWASP,0,1.09142090,0.00000020,-0.00000020,0,1.825,0.091,-0.091,0,441.78370,38.13960,-38.13960,0,1.39000,0.12000,-0.12000,0,,,,,,6250.00,100.00,-100.00,0,1.38,0.18,-0.18,0,2.000,0.700,-2.000,0,427.2460000,6.0680000,-5.9030000,11.4999000,0.0005380,-0.0005380
WASP-12 b,WASP-12,3,1,Transit,2008,Ground,SuperWASP,0,1.09000000,,,0,1.730,,,0,444.96200,,,0,1.40000,,,0,2510,,,0,,6154.00,105.98,-105.39,0,1.17,0.18,-0.14,0,,,,,427.2460000,6.0680000,-5.9030000,11.4999000,0.0005380,-0.0005380
WASP-12 b,WASP-12,3,1,Transit,2008,Ground,SuperWASP,0,1.09142245,0.00000033,-0.00000033,0,1.820,0.210,-0.210,0,416.35730,104.88390,-104.88390,0,1.31000,0.33000,-0.33000,0,,,,,,6300.00,150.00,-150.00,0,1.20,0.45,-0.45,0,,,,,427.2460000,6.0680000,-5.9030000,11.4999000,0.0005380,-0.0005380
WASP-120 b,WASP-120,1,1,Transit,2016,Ground,SuperWASP,0,3.61127060,0.00000430,-0.00000430,0,1.473,0.096,-0.096,0,1541.47550,66.74430,-66.74430,0,4.85000,0.21000,-0.21000,0,1880,70,-70,0,F5,6450.00,120.00,-120.00,0,1.39,0.06,-0.06,0,2.600,0.500,-0.500,0,381.1740000,3.2300000,-3.1770000,10.8989000,0.0003270,-0.0003270
WASP-121 b,WASP-121,1,1,Transit,2016,Ground,SuperWASP,0,1.27492550,0.00000020,-0.00000025,0,1.865,0.044,-0.044,0,375.99289,20.34112,-19.70546,0,1.18300,0.06400,-0.06200,0,2358,52,-52,0,F6 V,6459.00,140.00,-140.00,0,1.35,0.08,-0.08,0,1.500,1.000,-1.000,0,269.8980000,1.5800000,-1.5620000,10.3746000,0.0004260,-0.0004260
WASP-123 b,WASP-123,2,1,Transit,2016,Ground,SuperWASP,0,2.97764120,0.00000230,-0.00000230,0,1.318,0.065,-0.065,0,285.72917,11.44188,-11.44188,0,0.89900,0.03600,-0.03600,0,1520,50,-50,0,G5,5740.00,130.00,-130.00,0,1.17,0.06,-0.06,0,6.900,1.400,-1.400,0,197.9960000,3.0830000,-2.9930000,10.8999000,0.0003320,-0.0003320
WASP-124 b,WASP-124,1,1,Transit,2016,Ground,SuperWASP-South,0,3.37265000,0.00000100,-0.00000100,0,1.240,0.030,-0.030,0,190.69800,22.24810,-22.24810,0,0.60000,0.07000,-0.07000,0,1400,30,-30,0,F9,6050.00,100.00,-100.00,0,1.07,0.05,-0.05,0,2.100,1.400,-1.400,0,448.6370000,7.6320000,-7.3840000,12.5754000,0.0002230,-0.0002230
WASP-126 b,WASP-126,1,2,Transit,2016,Ground,SuperWASP-South,0,3.28883000,0.00003710,-0.00003710,0,,,,,90.30000,,,0,0.28411,,,0,,,,,,5800.00,,,0,1.12,,,0,,,,,216.5260000,0.9360000,-0.9280000,11.0665000,0.0003060,-0.0003060
WASP-126 b,WASP-126,1,2,Transit,2016,Ground,SuperWASP-South,0,3.28880000,0.00001000,-0.00001000,0,0.960,0.100,-0.050,0,88.99240,12.71320,-12.71320,0,0.28000,0.04000,-0.04000,0,1480,60,-60,0,G2,5800.00,100.00,-100.00,0,1.12,0.06,-0.06,0,6.400,1.600,-1.600,0,216.5260000,0.9360000,-0.9280000,11.0665000,0.0003060,-0.0003060
WASP-126 c,WASP-126,1,2,Transit Timing Variations,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0,7.63000000,0.17000000,-0.17000000,0,,,,,64.20000,24.60000,-24.60000,0,0.20199,0.07740,-0.07740,0,,,,,,5800.00,,,0,1.12,,,0,,,,,216.5260000,0.9360000,-0.9280000,11.0665000,0.0003060,-0.0003060
WASP-127 b,WASP-127,2,1,Transit,2016,Ground,SuperWASP,0,4.17806200,0.00000200,-0.00000200,0,1.370,0.040,-0.040,0,57.20940,6.35660,-6.35660,0,0.18000,0.02000,-0.02000,0,1400,24,-24,0,,5620.00,85.00,-85.00,0,1.08,0.03,-0.03,0,11.410,1.800,-1.800,0,159.5070000,1.2100000,-1.1910000,10.0540000,0.0003340,-0.0003340
WASP-127 b,WASP-127,2,1,Transit,2016,Ground,SuperWASP,0,4.17806203,0.00000088,-0.00000053,0,1.311,0.025,-0.029,0,52.34660,6.80156,-5.46668,0,0.16470,0.02140,-0.01720,0,,,,,,,,,,0.95,0.02,-0.02,0,,,,,159.5070000,1.2100000,-1.1910000,10.0540000,0.0003340,-0.0003340
WASP-129 b,WASP-129,2,1,Transit,2016,Ground,SuperWASP-South,0,5.74814500,0.00000400,-0.00000400,0,0.930,0.030,-0.030,0,317.83000,31.78300,-31.78300,0,1.00000,0.10000,-0.10000,0,1100,25,-25,0,G1,5900.00,100.00,-100.00,0,1.00,0.03,-0.03,0,1.000,0.900,-0.900,0,301.4620000,3.3800000,-3.3070000,11.8127000,0.0002320,-0.0002320
WASP-13 b,WASP-13,1,1,Transit,2009,Ground,SuperWASP,0,4.35301100,0.00001300,-0.00001300,0,1.389,0.045,-0.056,0,151.59900,13.98400,-15.57300,0,0.47700,0.04400,-0.04900,0,,,,,,,,,,1.09,0.05,,0,,,,,227.5370000,3.1100000,-3.0280000,10.3800000,0.0002780,-0.0002780
WASP-13 b,WASP-13,1,1,Transit,2009,Ground,SuperWASP,0,4.35301350,0.00000300,-0.00000300,0,1.407,0.052,-0.052,0,158.91500,11.75971,-11.75971,0,0.50000,0.03700,-0.03700,0,,,,,,5989.00,48.00,-48.00,0,1.19,0.07,-0.07,0,,,,,227.5370000,3.1100000,-3.0280000,10.3800000,0.0002780,-0.0002780
WASP-13 b,WASP-13,1,1,Transit,2009,Ground,SuperWASP,0,4.35301100,0.00001300,-0.00001300,0,1.528,0.084,-0.084,0,166.86075,11.12405,-11.75971,0,0.52500,0.03500,-0.03700,0,,,,,,5830.00,100.00,-100.00,0,1.22,0.12,-0.12,0,5.000,2.600,-1.700,0,227.5370000,3.1100000,-3.0280000,10.3800000,0.0002780,-0.0002780
WASP-13 b,WASP-13,1,1,Transit,2009,Ground,SuperWASP,0,4.35301000,0.00000300,-0.00000300,0,1.220,0.140,-0.140,0,114.41880,28.60470,-28.60470,0,0.36000,0.09000,-0.09000,0,,,,,,5950.00,70.00,-70.00,0,0.72,0.25,-0.25,0,,,,,227.5370000,3.1100000,-3.0280000,10.3800000,0.0002780,-0.0002780
WASP-13 b,WASP-13,1,1,Transit,2009,Ground,SuperWASP,0,4.35301100,0.00001300,-0.00001300,0,1.528,0.084,-0.084,0,162.72896,19.06980,-19.06980,0,0.51200,0.06000,-0.06000,0,1531,37,-37,0,,5826.00,100.00,-100.00,0,1.22,0.12,-0.12,0,5.000,3.100,-1.900,0,227.5370000,3.1100000,-3.0280000,10.3800000,0.0002780,-0.0002780
